[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-20 09:44:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-20 09:44:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-20 09:44:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-20 09:44:50] [class-ss-setup-task.php:33] Creating archive directory: D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488\
[2024-10-20 09:44:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png
[2024-10-20 09:45:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 708
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d121db759-hoFwue.tmp
[2024-10-20 09:45:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png?simply_static_page=514
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png?simply_static_page=514
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:103] Filesize: 11597 bytes
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/blur.png
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d121db759-hoFwue.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/blur.png
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:05] [class-ss-page.php:119] Checking Content Identical:6a3b5277a0f641d2aa66224468fc4457f3bc317a===. Value: FALSE
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-20 09:45:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 708
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d121df27b-ZGEXHe.tmp
[2024-10-20 09:45:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=515
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=515
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:103] Filesize: 112752 bytes
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d121df27b-ZGEXHe.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:05] [class-ss-page.php:119] Checking Content Identical:5bbee303c684d1aa9a2c35f733d73d2ea45783fc===. Value: FALSE
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-20 09:45:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 708
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d121e2fb4-rltVYQ.tmp
[2024-10-20 09:45:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=516
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=516
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:103] Filesize: 1218 bytes
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d121e2fb4-rltVYQ.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:05] [class-ss-page.php:119] Checking Content Identical:7545593f528267cb76d93078da751b38cd6b9096===. Value: FALSE
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-20 09:45:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 708
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d121e6276-wfBJzT.tmp
[2024-10-20 09:45:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg?simply_static_page=517
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg?simply_static_page=517
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:103] Filesize: 1803 bytes
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d121e6276-wfBJzT.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:05] [class-ss-page.php:119] Checking Content Identical:bcbaf3bcd08f16f08f661836216078f22b36f5cb===. Value: FALSE
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-20 09:45:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 708
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d121e9418-GzwiMn.tmp
[2024-10-20 09:45:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg?simply_static_page=518
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg?simply_static_page=518
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:103] Filesize: 14979 bytes
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d121e9418-GzwiMn.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:05] [class-ss-page.php:119] Checking Content Identical:8b1417a18cd55b42b6fa417b1575b33d97590319===. Value: FALSE
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-20 09:45:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 708
[2024-10-20 09:45:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d121eea0a-cmzCqg.tmp
[2024-10-20 09:45:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg?simply_static_page=519
[2024-10-20 09:45:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg?simply_static_page=519
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:103] Filesize: 20586 bytes
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d121eea0a-cmzCqg.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:06] [class-ss-page.php:119] Checking Content Identical:7fca93445da0d97907f27b3ead186d7f4f97a715===. Value: FALSE
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg
[2024-10-20 09:45:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 708
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d12204858-gOXTA2.tmp
[2024-10-20 09:45:06] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg?simply_static_page=520
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg?simply_static_page=520
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:103] Filesize: 5812 bytes
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/information.svg
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d12204858-gOXTA2.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/information.svg
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:06] [class-ss-page.php:119] Checking Content Identical:7304539ba7bbf5cf729965b378f142201e8142fc===. Value: FALSE
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-20 09:45:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 708
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1221014a-KzhFvT.tmp
[2024-10-20 09:45:06] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg?simply_static_page=521
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg?simply_static_page=521
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:103] Filesize: 68937 bytes
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d1221014a-KzhFvT.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:06] [class-ss-page.php:119] Checking Content Identical:8918e18e33502ccb9165df6ddf760fff98a87095===. Value: FALSE
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-20 09:45:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 708
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1221c9f8-O6srL3.tmp
[2024-10-20 09:45:06] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png?simply_static_page=522
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png?simply_static_page=522
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:103] Filesize: 48288 bytes
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d1221c9f8-O6srL3.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:45:06] [class-ss-page.php:119] Checking Content Identical:e9c0b9f87ec963b06b9b715010b7bcf71936e570===. Value: FALSE
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-20 09:45:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 708
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d12227eb6-h5ySds.tmp
[2024-10-20 09:45:06] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png?simply_static_page=523
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png?simply_static_page=523
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:103] Filesize: 97785 bytes
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-20 09:45:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d12227eb6-h5ySds.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-20 09:45:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
